tick,orgs,occupied,lineages,topShare,simpson,shannonNats,pielouEven,giniLineage,meanCellsPerOrg,perimeterRatio,avgComponents,budget,measured,drift,tapeCorr,stillbirths,repTry,repOk,birthRepro,birthSplit,splitEvents,splitFrags,splitFragMean,splitSingletonRatio,splitKeepMean,xenoTry,xenoOk,xenoDriveMean,socialCohMean,actionEntropy,noveltyProxy,invOpc_p50,invOpc_p90,invOpc_p99,invOpc_mean,invOpc_corr_age,invOpc_corr_cells,invOpc_corr_energy
5,30,83,3,0.349398,0.665989,1.097590,0.999069,0.024096,2.766667,0.271084,2.133333,132911.000000,132911.000000,-0.000000,12,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,304,8,0.430938,0.979581,2.441370,2.291915,0.000000,0.000000,0.000000,0.033333,0.000000,0.041085,-0.083513
